"","USAF","WBAN","STATIONNAME","CTRY","STATE","LAT","LON","ELEV1M"
"4510",997211,99999,"TARPON SPRINGS","US","FL",28.15,-82.75,60
"4511",997235,99999,"ISLE DERNIERS","US","LA",29.05,-90.533,190
"4512",997236,99999,"MARSH ISLAND","US","LA",29.433,-92.067,230
"4513",997237,99999,"SHIP ISLAND PASS","US","MS",30.267,-89.017,110
"4514",997238,99999,"SALT POINT","US","LA",29.517,-91.55,70
"4515",997239,99999,"SOUTH PELTO BLOCK","US","LA",28.867,-90.483,400
"4516",997253,99999,"US NAVY TOWER M2R6","US","SC",31.533,-80.233,500
"4517",997254,99999,"BUFFALO","US","NY",42.883,-78.883,1960
"4518",997255,99999,"CALUMET II","US","IL",41.733,-87.533,1890
"4519",997256,99999,"DESDEMONA SANDS","US","OR",46.217,-123.95,100
"4520",997257,99999,"DE TOUR VILLAGE","US","MI",45.983,-83.9,1890
"4521",997258,99999,"FT GRATOIT","US","MI",43.017,-82.417,1890
"4522",997259,99999,"GRAND MARAIS","US","MN",47.75,-90.333,1950
"4523",997260,99999,"HARBOR BEACH","US","MI",43.85,-82.633,1880
"4524",997261,99999,"LUDINGTON","US","MI",43.95,-86.433,1890
"4525",997262,99999,"MARQUETTE CG","US","MI",46.533,-87.367,1970
"4526",997263,99999,"MARSH ISLAND","US","OR",46.217,-123.617,70
"4527",997264,99999,"OSWEGO","US","NY",43.467,-76.5,870
"4528",997265,99999,"POINT IROQUOIS","US","MI",46.483,-84.633,1950
"4529",997267,99999,"US NAVY TOWER R4","US","GA",30.8,-80.317,190
"4530",997268,99999,"SW PIER","US","MI",46.5,-84.367,1950
"4531",997269,99999,"DULUTH","US","MN",46.783,-95.1,1950
"4532",997272,99999,"BERGEN POINT","US","NY",40.633,-74.15,100
"4533",997273,99999,"BORDEN FLATS LIGHT","US","MA",41.7,-71.167,100
"4534",997276,99999,"CAPE MAY","US","NJ",38.967,-74.967,100
"4535",997277,99999,"CONIMUCUT LIGHT","US","RI",41.717,-71.333,100
"4536",997278,99999,"PROVIDENCE","US","RI",41.8,-71.4,100
"4537",997279,99999,"FALL RIVER","US","MA",41.7,-71,100
"4538",997280,99999,"KINGS POINT","US","NY",40.8,-73.767,100
"4539",997281,99999,"LEWES","US","DE",38.783,-75.117,100
"4540",997284,99999,"NEW HAVEN","US","CT",41.283,-72.883,100
"4541",997285,99999,"NEWPORT","US","RI",41.5,-71.317,100
"4542",997286,99999,"PHILADELPHIA","US","PA",39.933,-75,200
"4543",997287,99999,"EASTPORT","US","ME",44.9,-66.983,100
"4544",997288,99999,"QUONSET POINT","US","RI",41.583,-71.4,100
"4545",997290,99999,"BRIDGEPORT","US","CT",41.167,-73.183,100
"4546",997291,99999,"FOREST OIL HIGH ISL","US","LA",28.117,-93.667,340
"4547",997292,99999,"LA JOLLA","US","CA",32.867,-117.25,200
"4548",997293,99999,"MARBLEHEAD","US","OH",41.55,-82.9,1900
"4549",997294,99999,"POTTER COVE PRUDENC","US","RI",41.633,-71.333,100
"4550",997295,99999,"TOLEDO","US","OH",41.683,-83.4,1840
"4551",997296,99999,"BALTIMORE","US","MD",39.267,-76.567,100
"4552",997297,99999,"CAMBRIDGE","US","MD",38.567,-76.067,60
"4553",997298,99999,"CHEASAPEAKE BIO LAB","US","VA",38.317,-76.45,100
"4554",997299,99999,"CHEASAPEAKE BRIDGE","US","VA",36.967,-76.117,160
"4555",997301,99999,"FT PALASKI","US","GA",32.033,-80.9,60
"4556",997302,99999,"FRANCIS SCOTT KEY B","US","MD",39.217,-76.517,100
"4557",997303,99999,"HORN POINT WX STN","US","MD",38.583,-76.083,100
"4558",997304,99999,"LEWISETTA","US","VA",37.983,-76.467,100
"4559",997305,99999,"MONEY POINT","US","VA",36.767,-76.3,100
"4560",997306,99999,"SPRINGMAID PIER","US","SC",33.65,-78.917,100
"4561",997307,99999,"OREGON INLET MARINA","US","NC",35.8,-75.533,100
"4562",997309,99999,"SOLOMONS ISLAND","US","MD",38.317,-76.45,100
"4563",997310,99999,"SUNSET BEACH","US","NC",33.867,-78.5,100
"4564",997312,99999,"TOLCHESTER BEACH","US","MD",39.2,-76.233,100
"4565",997313,99999,"WACHAPREAGUE","US","VA",37.6,-75.683,100
"4566",997314,99999,"WASHINGTON","US","DC",38.867,-77.017,100
"4567",997315,99999,"YORKTOWN","US","VA",37.217,-76.483,100
"4568",997337,99999,"CALCASIEU PASS","US","LA",29.767,-93.333,90
"4569",997338,99999,"CHICAGO","US","IL",42,-87.5,2020
"4570",997339,99999,"MICHIGAN CITY","US","IN",41.733,-86.933,1970
"4571",997340,99999,"KENOSHA","US","WI",42.583,-87.8,1960
"4572",997341,99999,"MUSKEGON","US","MI",43.233,-86.333,1850
"4573",997342,99999,"MILWAUKEE","US","WI",43.05,-87.883,1880
"4574",997343,99999,"SOUTH HAVEN","US","MI",42.4,-86.283,1930
"4575",997344,99999,"TOLEDO LIGHT 2","US","OH",41.817,-83.183,1880
"4576",997345,99999,"CLEARWATER BEACH","US","FL",27.967,-82.833,100
"4577",997346,99999,"FT MYERS","US","FL",26.65,-81.867,60
"4578",997347,99999,"FERNANDINA BEACH","US","FL",30.667,-81.467,70
"4579",997348,99999,"KEY WEST","US","FL",24.55,-81.8,70
"4580",997351,99999,"NAPLES","US","FL",26.117,-81.8,100
"4581",997352,99999,"PANAMA CITY BEACH","US","FL",30.217,-85.883,100
"4582",997353,99999,"ST PETERSBURG","US","FL",27.75,-82.617,100
"4583",997354,99999,"TRIDENT PIER","US","FL",28.417,-80.583,100
"4584",997355,99999,"VIRGINIA KEY","US","FL",25.733,-80.15,100
"4585",997356,99999,"VACA KEY","US","FL",24.717,-81.1,100
"4586",997358,99999,"MAYPORT","US","FL",30.4,-81.433,20
"4587",997359,99999,"ALPENA","US","MI",45.067,-83.417,1790
"4588",997360,99999,"BAYOU GAUCHE","US","LA",29.767,-90.417,100
"4589",997361,99999,"EAGLE POINT","US","TX",29.483,-94.917,100
"4590",997363,99999,"GALVESTON PLEASURE","US","TX",29.283,-94.783,170
"4591",997364,99999,"GALVESTON PIER 21","US","TX",29.3,-94.783,0
"4592",997365,99999,"BAYOU LABRANCH","US","LA",30.05,-90.367,100
"4593",997366,99999,"MALAQUITE BEACH","US","TX",27.583,-97.217,100
"4594",997367,99999,"WAVELAND","US","MS",30.283,-89.367,100
"4595",997368,99999,"SABINE PASS NORTH","US","TX",29.717,-93.867,100
"4596",997369,99999,"PORT ISABEL","US","TX",26.05,-97.217,100
"4597",997370,99999,"MORGANS POINT","US","TX",29.683,-94.983,100
"4598",997372,99999,"REEDY POINT","US","DE",39.9,-75.567,0
"4599",997375,99999,"MOORED BUOY 46092","US","CA",36.75,-122.017,40
"4600",997376,99999,"MOORED BUOY 46093","US","CA",36.683,-122.4,40
"4601",997380,99999,"ADAK ISLAND","US","AK",51.867,-176.633,70
"4602",997381,99999,"ANCHORAGE","US","AK",61.233,-149.883,30
"4603",997382,99999,"NIKISKI","US","AK",60.683,-151.4,80
"4604",997383,99999,"NOME NORTON SOUND","US","AK",64.5,-165.417,80
"4605",997384,99999,"MOLUOLOE","US","HI",20.9,-156.467,40
"4607",997388,99999,"CAPERS NEARSHORE","US","FL",32.8,-79.633,30
"4608",997389,99999,"MOORED BUOY 41024","US","NC",33.85,-78.483,30
"4609",997391,99999,"MOORED BUOY 42014","US","FL",25.233,-82.217,20
"4610",997392,99999,"MOORED BUOY 46091","US","CA",36.833,-121.9,30
"4611",997393,99999,"MOORED BUOY 44044","US","VA",38.383,-76.517,30
"4612",997686,99999,"FRIPPS INLET","US","SC",32.333,-80.45,30
"4613",997687,99999,"BURLINGTON DEL RIVE","US","NJ",40.083,-74.883,90
"4614",997688,99999,"BISHOPS HEAD","US","MD",38.217,-76.033,30
"4615",997689,99999,"BRANDYWINE SHOAL LG","US","DE",38.983,-75.1,30
"4616",997691,99999,"CAPE HENRY","US","VA",36.933,-76.017,30
"4617",997692,99999,"CLEVELAND","US","OH",41.533,-81.633,2100
"4618",997694,99999,"DELAWARE CITY","US","DE",39.583,-75.583,80
"4619",997695,99999,"JOHN MERCER PIER","US","NC",34.2,-77.833,30
"4620",997696,99999,"LA PUSH","US","WA",47.917,-124.633,30
"4621",997698,99999,"NEWBOLD","US","PA",40.8,-74.75,180
"4622",997703,99999,"PILOT STATION EAST","US","LA",28.917,-89.4,30
"4623",997704,99999,"RED DOG DOCK","US","AK",67.567,-164.65,30
"4624",997706,99999,"GARIBALDI TILLAMOOK","US","OR",45.55,-123.9,30
"4625",997707,99999,"WELLS","US","ME",43.317,-70.55,60
"4626",997708,99999,"YORK RIVER E RANGE","US","VA",37.25,-76.333,100
"4627",997709,99999,"S CAPERS ISLAND","US","SC",32.85,-79.7,100
"4628",997729,99999,"GALVESTON BAY N JET","US","TX",29.35,-94.717,30
"4629",997731,99999,"GRAND TRAVERSE LIGH","US","MI",45.2,-85.55,1840
"4630",997732,99999,"PORTAGE CANAL","US","MI",47.267,-88.533,1980
"4631",997733,99999,"PULASKI SHOAL LIGHT","US","FL",24.683,-82.767,160
"4632",997734,99999,"TIBURON PIER","US","CA",37.917,-122.45,30
"4633",997735,99999,"WAUKEGAN HARBOR","US","IL",42.35,-87.817,1880
"4634",997736,99999,"PORT WASHINGTON","US","WI",43.383,-87.867,1800
"4635",997737,99999,"SILVER BAY","US","MN",47.267,-91.083,1980
"4636",997738,99999,"SAXON HARBOR","US","WI",46.567,-90.433,1860
"4637",997739,99999,"GRAND MARAIS","US","MI",46.667,-85.967,1910
"4638",997741,99999,"KEWAUNEE","US","WI",44.45,-87.483,1780
"4639",997742,99999,"MIDDLE BAY LIGHT","US","AL",30.433,-88,140
"4640",997743,99999,"ROBINS REEF","US","NJ",40.65,-74.067,720
"4641",997781,99999,"COVE POINT","US","MD",38.433,-76.383,20
"4642",997782,99999,"DOMINION TERMINAL","US","VA",36.967,-76.417,20
"4643",997784,99999,"MEAHER PARK","US","AL",30.65,-87.933,100
"4644",997785,99999,"MENOMINEE","US","MI",45.1,-87.583,1780
"4646",997788,99999,"CAPE DECISION","US","AK",56,-134.117,170
"4647",997789,99999,"ELDRED ROCK","US","AK",58.95,-135.2,190
"4653",997797,99999,"POINT RETREAT","US","AK",58.383,-134.933,320
"4655",997799,99999,"SISTERS ISLAND","US","AK",58.15,-135.25,510
"4659",997804,99999,"CAPE SPENCER","US","AK",58.2,-136.617,260
"4660",997810,99999,"BRUTUS GREEN CANYON","US","LA",27.8,-90.667,370
"4661",997813,99999,"SW BERING SEA","US","AK",55,-175.283,30
"4662",997814,99999,"SHELIKOF STRAIT","US","AK",57.917,-154.25,30
"4663",997848,99999,"DATA BUOY 42361","US","LA",27.55,-92.483,370
"4664",997982,99999,"PORT INLAND","US","MI",45.967,-85.867,1800
"4665",997983,99999,"DATA BUOY 41037","US","",33.983,-77.35,30
"4666",997984,99999,"DATA BUOY 46094","US","",44.633,-124.3,30
"4667",997986,99999,"DATA BUOY 41043","US","",20.983,-65.016,30
"4668",997988,99999,"BIG BAY","US","MI",46.817,-87.717,1850
"4669",997989,99999,"OLCOTT HARBOR","US","NY",43.333,-78.717,830
"4670",997990,99999,"ACE BASIN RESERVE","US","SC",32.549,-80.45,50
"4671",997991,99999,"HUDSON RIVER RESERVE","US","NY",42.017,-73.917,120
"4672",997992,99999,"APALACHICOLA RESERVE","US","FL",29.783,-84.883,50
"4673",997993,99999,"GREAT BAY RESERVE","US","NH",43.05,-70.833,30
"4674",997994,99999,"CHESAPEAKE BAY","US","VA",37.417,-76.717,30
"4675",997995,99999,"SOUTH SLOUGH RESERVE","US","OR",43.35,-124.317,130
"4676",997996,99999,"ST CLAIR SHORES","US","MI",42.467,-82.867,1800
"4677",997997,99999,"ELKHORN SLOUGH RESER","US","CA",36.817,-121.733,30
"4678",997999,99999,"GENEVA ON THE LAKE","US","NY",41.85,-80.967,1860
"4679",998000,99999,"GUANA TOLOMATO MATAN","US","FL",29.65,-81.217,40
"4680",998001,99999,"HURON LIGHT","US","MI",41.4,-82.55,1840
"4681",998002,99999,"JACQUES COUSTEAU RES","US","NJ",39.533,-74.45,120
"4682",998004,99999,"NARRAGANSETT BAY RES","US","RI",41.633,-71.333,130
"4683",998005,99999,"NORTH INLET-WINYAH B","US","SC",33.35,-79.183,40
"4684",998006,99999,"NORTH CAROLINA RESER","US","NC",34.15,-77.85,50
"4685",998007,99999,"PADILLA BAY RESERVE","US","WA",48.467,-122.467,30
"4686",998008,99999,"ROOKERY BAY RESERVE","US","FL",26.033,-81.7,200
"4687",998009,99999,"ROCHESTER","US","NY",43.25,-77.583,830
"4688",998010,99999,"SAPELO ISLAND RESERV","US","GA",31.417,-81.283,50
"4689",998011,99999,"SAN FRANCISCO BAY RE","US","CA",38.217,-122.017,30
"4690",998012,99999,"ST JOSEPH","US","MO",42.1,-86.483,1840
"4691",998013,99999,"TIJUANA RIVER RESERV","US","CA",34.567,-117.117,40
"4692",998014,99999,"WAQUIOT BAY RESERVE","US","MA",41.583,-70.517,100
"4693",998015,99999,"WELLS RESERVE","US","ME",43.333,-70.55,190
"4694",998016,99999,"WEEKS BAY RESERVE","US","AL",30.417,-87.833,0
"4695",998017,99999,"CHESAPEAKE BAY","US","VA",37.417,-76.717,110
"4696",998155,99999,"DATA BUOY 44060","US","",41.267,-72.067,40
"4697",998157,99999,"DATA BUOY 46076","US","",59.5,-148,50
"4698",998158,99999,"DATA BUOY 46085","US","",55.85,-142.55,50
"4699",998165,99999,"MISSION ARANASAS RES","US","TX",28.133,-97.033,50
"4700",998166,99999,"CONNEAUT BREAKWATER","US","OH",41.983,-80.55,1890
"4701",998167,99999,"KACHEMAK BAY RESERVE","US","AK",59.6,-151.417,100
"4702",998168,99999,"NIAGARA CG STATION","US","NY",43.267,-79.067,2430
"4703",998169,99999,"DELAWARE RESERVE","US","DE",39.083,-75.433,50
"4704",998173,99999,"MOSS LANDING S HARBO","US","CA",36.8,-121.783,220
"4705",998175,99999,"CAL POLY PIER","US","CA",35.167,-120.733,160
"4706",998176,99999,"SUPERIOR GRAND TRAVE","US","MI",47.183,-88.233,1910
"4707",998177,99999,"LAKE MURRAY","US","SC",34.1,-81.267,1090
"4708",998178,99999,"BARTLET COVE","US","AK",58.45,-135.883,50
"4709",998179,99999,"OLD WOMEN CREEK","US","OH",41.383,-82.5,1820
"4710",998180,99999,"PORT SANILAC","US","MI",43.417,-82.533,1910
"4711",998181,99999,"CLEAR LAKE","US","IA",29.55,-95.067,100
"4712",998187,99999,"LAKE MARION","US","",33.55,-80.5,250
"4713",998189,99999,"USGC FREEPORT","US","TX",28.933,-95.3,40
"4714",998191,99999,"HILO","US","HI",19.717,-155.05,0
"4715",998192,99999,"COAST GUARD SECTOR","US","AL",30.65,-88.05,100
"4716",998193,99999,"MOKUOLOE","US","HI",21.433,-157.783,30
"4717",998194,99999,"NEW CANAL","US","LA",30.017,-90.117,40
"4718",998195,99999,"NAWILIWILI","US","HI",21.95,-159.35,0
"4719",998199,99999,"PANAMA CITY","US","FL",30.15,-85.667,50
"4720",998203,99999,"WEST NEEBISH","US","MI",46.283,-84.2,1770
"4721",998204,99999,"WESTPORT","US","WA",46.917,-124.117,80
"4722",998205,99999,"STROM THURMOND DAM","US","SC",33.667,-82.2,890
"4723",998207,99999,"SHELL WEST DELTA 143","US","",28.65,-89.55,410
"4724",998208,99999,"LAKE WATEREE","US","SC",34.333,-80.7,870
"4725",998211,99999,"OCEAN CITY INLET","US","MD",38.317,-75.083,0
"4726",998212,99999,"CAMPBELL PARK","US","FL",27.767,-82.65,150
"4727",998216,99999,"CHAMBERS ISLAND","US","WI",45.2,-87.35,1810
"4728",998217,99999,"AMERADA PASS","US","LA",29.45,-91.333,50
"4729",998218,99999,"SHELL BEACH","US","LA",29.867,-89.667,50
"4730",998219,99999,"BAY WAVELAND YACHT C","US","MS",30.317,-89.317,50
"4731",998226,99999,"ROCKPORT","US","TX",28.017,-97.05,40
"4732",998228,99999,"C-CUT ST PETERSBURG","US","FL",27.667,-82.617,30
"4733",998231,99999,"DOCK C PASCAGOULA","US","MS",30.35,-88.567,30
"4734",998232,99999,"FORT MORGAN","US","AL",30.217,-88.017,330
"4735",998233,99999,"GULFPORT OUTER RANGE","US","MS",30.233,-88.983,130
"4736",998234,99999,"WEST PIER GULFPORT","US","MS",30.35,-89.083,70
"4737",998235,99999,"NIAGRA INTAKE","US","NY",43.067,-79.017,1790
"4738",998238,99999,"PETITS BOIS ISLAND","US","MS",30.217,-88.5,60
"4739",998239,99999,"RANGE A REAR PASCAGO","US","MS",30.333,-88.517,50
"4740",998242,99999,"SAGINAW BAY LIGHT 1","US","MI",43.8,-83.717,1880
"4741",998252,99999,"BAR HARBOR","US","ME",44.4,-68.2,30
"4742",998253,99999,"CUTLER","US","ME",44.65,-67.3,50
"4743",998255,99999,"MACKINAW CITY","US","MI",45.783,-84.717,1790
"4744",998258,99999,"KETCHIKAN","US","AK",55.333,-131.625,30
"4745",998259,99999,"SKAGWAY","US","AK",59.45,-135.318,30
"4746",998261,99999,"JUNEAU","US","AK",58.298,-134.412,30
"4747",999999,3102,"ONTARIO INTERNATIONAL ARPT","US","CA",34.056,-117.6,2758
"4748",999999,3103,"FLAGSTAFF PULLIAM ARPT","US","AZ",35.14,-111.672,21391
"4749",999999,3104,"PALM SPRINGS THERMAL AP","US","CA",33.628,-116.16,-360
